Type,BHK,Bathroom,Furnishing,Locality,Parking,Status,Transaction,Total_sqft,Price (in Lakhs)
Apartment,3,2,Unfurnished,Alaknanda,2,Ready_to_move,Resale,12500,"156.00
%%"
Apartment,3,3,Unfurnished,"Project Gangotri Enclave, Gangotri Enclave, Alaknanda",2,Ready_to_move,Resale,12500,"190.00
%%"
Apartment,2,2,Unfurnished,"Narmada Apartment, Alaknanda",1,Ready_to_move,Resale,12500,"165.00
%%"
Apartment,3,3,Unfurnished,Alaknanda,1,Ready_to_move,Resale,12500,"190.00
%%"
Apartment,2,2,Unfurnished,"Nilgiri Apartment, Alaknanda",1,Ready_to_move,Resale,12500,"165.00
%%"
Builder_Floor,1,1,Semi-Furnished,Alaknanda,1,Ready_to_move,Resale,12500,"30.00
%%"
Apartment,2,2,Semi-Furnished,"Yamuna Apartment, Alaknanda",1,Ready_to_move,Resale,11538,"150.00
%%"
Apartment,2,2,Unfurnished,"Nilgiri Apartment, Alaknanda",1,Ready_to_move,Resale,11538,"143.00
%%"
Apartment,3,2,Unfurnished,"Nilgiri Apartment, Alaknanda",1,Ready_to_move,Resale,11538,"185.00
%%"
Apartment,3,3,Furnished,Tara Apartment,1,Ready_to_move,Resale,11538,"190.00
%%"
Apartment,3,3,Semi-Furnished,Alaknanda,1,Ready_to_move,Resale,11538,"190.00
%%"
Builder_Floor,2,2,Semi-Furnished,"Govindpuri Extension, Kalkaji",1,Ready_to_move,New_Property,,"33.00
%%"
Builder_Floor,2,2,Semi-Furnished,"Govindpuri Extension, Kalkaji",1,Ready_to_move,New_Property,,"38.00
%%"
Builder_Floor,3,3,Semi-Furnished,"Govindpuri Extension, Kalkaji",1,Ready_to_move,New_Property,,"70.00
%%"
Builder_Floor,3,3,Semi-Furnished,Kalkaji,2,Ready_to_move,Resale,,"165.00
%%"
Apartment,3,2,Semi-Furnished,"Govindpuri Extension, Kalkaji",1,Ready_to_move,New_Property,,"80.00
%%"
Builder_Floor,1,1,Unfurnished,"DDA LIG Flat, Kalkaji",1,Ready_to_move,Resale,,"56.00
%%"
Builder_Floor,2,2,Furnished,Kalkaji,1,Ready_to_move,Resale,,"210.00
%%"
Builder_Floor,3,3,Semi-Furnished,Kalkaji,2,Ready_to_move,Resale,,"210.00
%%"
Apartment,3,3,Semi-Furnished,"Govindpuri Extension, Kalkaji",2,Ready_to_move,New_Property,,"86.00
%%"
Apartment,3,2,Semi-Furnished,"Giri Nagar, KalkaJi",2,Ready_to_move,Resale,,"66.00
%%"
Builder_Floor,3,3,Semi-Furnished,"Govindpuri Extension, Kalkaji",2,Ready_to_move,Resale,,"140.00
%%"
Builder_Floor,2,2,Unfurnished,"Govindpuri Extension, Kalkaji",2,Ready_to_move,Resale,,"47.00
%%"
Apartment,3,3,Unfurnished,"Rishi Apartment, Kalkaji",1,Ready_to_move,Resale,,"300.00
%%"
Builder_Floor,3,3,Semi-Furnished,Kalkaji,2,Ready_to_move,Resale,,"260.00
%%"
Apartment,2,2,Furnished,"Deshbandhu Apartments, Kalkaji",2,Ready_to_move,Resale,,"185.00
%%"
Apartment,2,2,Semi-Furnished,"Dda Janta Flats, Kalkaji",2,Ready_to_move,Resale,,"65.00
%%"
Apartment,2,2,Unfurnished,Kalkaji,2,Ready_to_move,Resale,,"150.00
%%"
Builder_Floor,2,2,Semi-Furnished,Kalkaji ,1,Ready_to_move,Resale,10000,"80.00
%%"
Apartment,2,3,Semi-Furnished,"Deshbandhu Apartments, Kalkaji",2,Ready_to_move,Resale,10000,"161.00
%%"
Builder_Floor,3,3,Semi-Furnished,"Govindpuri Extension, Kalkaji",1,Ready_to_move,New_Property,10000,"68.00
%%"
Apartment,3,2,Furnished,Kalkaji Extention,1,Ready_to_move,Resale,10000,"68.00
%%"
Apartment,2,2,Unfurnished,Kalkaji Extention,1,Ready_to_move,Resale,10000,"90.00
%%"
Builder_Floor,2,2,Semi-Furnished,Kalkaji Extention,1,Ready_to_move,Resale,18000,"180.00
%%"
Builder_Floor,3,3,Unfurnished,"Mandakini Enclave Project, Kalkaji",2,Ready_to_move,Resale,18000,"275.00
%%"
Apartment,3,2,Unfurnished,Kalkaji Extention,1,Ready_to_move,Resale,18000,"135.00
%%"
Builder_Floor,2,2,Semi-Furnished,Kalkaji,1,Ready_to_move,New_Property,18000,"140.00
%%"
Builder_Floor,2,2,Furnished,Kalkaji,1,Ready_to_move,Resale,18000,"90.00
%%"
Apartment,2,2,Unfurnished,"Deshbandhu Apartments, Kalkaji",1,Ready_to_move,Resale,18000,"160.00
%%"
Apartment,2,3,Semi-Furnished,Kalkaji Extention,1,Ready_to_move,Resale,18000,"110.00
%%"
Builder_Floor,2,2,Unfurnished,"Govindpuri Extension, Kalkaji",1,Almost_ready,New_Property,18000,"55.00
%%"
Builder_Floor,3,3,Unfurnished,Hauz Khas,,Ready_to_move,New_Property,,"475.00
%%"
Builder_Floor,3,4,Unfurnished,Hauz Khas,2,Ready_to_move,New_Property,,"450.00
%%"
Builder_Floor,3,3,Semi-Furnished,Hauz Khas,2,Ready_to_move,New_Property,24166,"435.00
%%"
Apartment,5,5,Semi-Furnished,"Hauz Khas Apartment, Hauz Khas Enclave, Hauz Khas",3,Ready_to_move,New_Property,30000,"1800.00
%%"
Builder_Floor,4,4,Semi-Furnished,Hauz Khas,2,Ready_to_move,New_Property,30000,"800.00
%%"
Apartment,3,3,Unfurnished,"Sarva Priya Apartment, Hauz Khas",2,Ready_to_move,Resale,30000,"375.00
%%"
Builder_Floor,4,4,Unfurnished,Hauz Khas,2,Almost_ready,New_Property,30000,"600.00
%%"
Builder_Floor,3,3,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",2,Ready_to_move,New_Property,30000,"710.00
%%"
Apartment,3,3,Unfurnished,"Safdarjung Development Area, Hauz Khas",2,Ready_to_move,Resale,30000,"185.00
%%"
Builder_Floor,4,4,Semi-Furnished,Hauz Khas,2,Ready_to_move,New_Property,30000,"700.00
%%"
Builder_Floor,4,5,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",2,Ready_to_move,New_Property,170000,"850.00
%%"
Builder_Floor,4,5,Unfurnished,"Mayfair garden, Hauz Khas",3,Ready_to_move,New_Property,170000,"1900.00
%%"
Apartment,4,6,Semi-Furnished,"Orchid Metropolis, Hauz Khas",2,Ready_to_move,New_Property,170000,"1350.00
%%"
Builder_Floor,3,3,Unfurnished,Hauz Khas,2,Ready_to_move,Resale,170000,"350.00
%%"
Builder_Floor,4,4,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",2,Almost_ready,New_Property,18055,"650.00
%%"
Builder_Floor,2,2,Furnished,"Hauz Khas Enclave, Hauz Khas",1,Ready_to_move,Resale,18055,"275.00
%%"
Builder_Floor,3,4,Unfurnished,Hauz Khas,2,Ready_to_move,Resale,18055,"450.00
%%"
Builder_Floor,4,4,Unfurnished,"Hauz Khas Enclave, Hauz Khas",3,Ready_to_move,New_Property,18055,"1000.00
%%"
Builder_Floor,3,4,Semi-Furnished,Hauz Khas,2,Ready_to_move,New_Property,18055,"470.00
%%"
Builder_Floor,3,4,Semi-Furnished,Hauz Khas,2,Ready_to_move,Resale,18055,"275.00
%%"
Builder_Floor,4,5,Semi-Furnished,Hauz Khas,3,Ready_to_move,New_Property,25000,"700.00
%%"
Apartment,3,3,Semi-Furnished,"Sarva Priya Apartment, Hauz Khas ",1,Ready_to_move,Resale,25000,"365.00
%%"
Builder_Floor,4,5,Unfurnished,"Hauz Khas Enclave, Hauz Khas",1,Ready_to_move,Resale,25000,"650.00
%%"
Apartment,3,4,Unfurnished,"Sarva Priya Apartment, Hauz Khas",1,Almost_ready,New_Property,17677,"350.00
%%"
Builder_Floor,4,5,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",1,Ready_to_move,New_Property,17677,"560.00
%%"
Builder_Floor,4,4,Unfurnished,"Hauz Khas Enclave, Hauz Khas",2,Ready_to_move,Resale,17677,"1100.00
%%"
Builder_Floor,3,3,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",1,Ready_to_move,Resale,17677,"240.00
%%"
Builder_Floor,4,4,Semi-Furnished,Hauz Khas,1,Ready_to_move,New_Property,17677,"1025.00
%%"
Builder_Floor,4,4,Semi-Furnished,"Hauz Khas Enclave, Hauz Khas",2,Ready_to_move,New_Property,37037,"1000.00
%%"
Builder_Floor,3,3,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",1,Ready_to_move,New_Property,37037,"450.00
%%"
Builder_Floor,3,3,Unfurnished,Chittaranjan Park,,Ready_to_move,Resale,,"290.00
%%"
Builder_Floor,3,3,Semi-Furnished,"Arya Chittaranjan Park, Chittaranjan Park",1,Almost_ready,New_Property,,"255.00
%%"
Builder_Floor,3,3,Semi-Furnished,Chittaranjan Park,2,Ready_to_move,New_Property,20938,"335.00
%%"
Builder_Floor,4,5,Semi-Furnished,Chittaranjan Park,3,Ready_to_move,New_Property,20938,"625.00
%%"
Builder_Floor,3,3,Semi-Furnished,Chittaranjan Park,2,Ready_to_move,New_Property,20938,"475.00
%%"
Builder_Floor,3,3,Semi-Furnished,Chittaranjan Park,1,Ready_to_move,Resale,20938,"147.00
%%"
Builder_Floor,2,3,Semi-Furnished,Chittaranjan Park,1,Ready_to_move,New_Property,20938,"180.00
%%"
Builder_Floor,3,3,Semi-Furnished,Chittaranjan Park,1,Ready_to_move,New_Property,20938,"225.00
%%"
Builder_Floor,3,3,Unfurnished,Chittaranjan Park,1,Ready_to_move,New_Property,18333,"220.00
%%"
Builder_Floor,3,3,Semi-Furnished,Chittaranjan Park,1,Ready_to_move,New_Property,18333,"222.00
%%"
Builder_Floor,3,3,Semi-Furnished,Chittaranjan Park,1,Ready_to_move,Resale,18333,"225.00
%%"
Apartment,2,2,Semi-Furnished,Chittaranjan Park,1,Ready_to_move,Resale,18333,"75.00
%%"
Builder_Floor,4,4,Furnished,Chittaranjan Park,5,Ready_to_move,Resale,18333,"300.00
%%"
Apartment,2,1,Unfurnished,Chittaranjan Park,5,Ready_to_move,Resale,6878,"65.00
%%"
Builder_Floor,3,3,Unfurnished,Chittaranjan Park,5,Ready_to_move,New_Property,6878,"350.00
%%"
Builder_Floor,3,2,Semi-Furnished,"Nehru Enclave, Kalkaji",1,Ready_to_move,Resale,6878,"175.00
%%"
Builder_Floor,4,5,Semi-Furnished,Chittaranjan Park,2,Ready_to_move,New_Property,6878,"600.00
%%"
Builder_Floor,4,4,Semi-Furnished,Chittaranjan Park,2,Ready_to_move,New_Property,6878,"400.00
%%"
Builder_Floor,3,3,Semi-Furnished,Chittaranjan Park,2,Ready_to_move,New_Property,6878,"115.00
%%"
Builder_Floor,3,3,Semi-Furnished,Chittaranjan Park,2,Ready_to_move,New_Property,6878,"225.00
%%"
Builder_Floor,3,4,Semi-Furnished,Chittaranjan Park,2,Ready_to_move,New_Property,6878,"285.00
%%"
Builder_Floor,3,3,Semi-Furnished,Chittaranjan Park,2,Ready_to_move,Resale,6878,"290.00
%%"
Builder_Floor,3,2,Semi-Furnished,Chittaranjan Park,1,Ready_to_move,Resale,12916,"155.00
%%"
Builder_Floor,3,3,Semi-Furnished,"Nehru Enclave, Kalkaji",1,Ready_to_move,Resale,12916,"260.00
%%"
Builder_Floor,3,3,Semi-Furnished,Chittaranjan Park,1,Ready_to_move,Resale,12916,"165.00
%%"
Builder_Floor,4,5,Unfurnished,Chittaranjan Park,3,Ready_to_move,New_Property,12916,"550.00
%%"
Builder_Floor,3,2,Semi-Furnished,Chittaranjan Park,3,Ready_to_move,Resale,12916,"125.00
%%"
Builder_Floor,3,3,Semi-Furnished,Chittaranjan Park,3,Ready_to_move,New_Property,12916,"175.00
%%"
Builder_Floor,2,2,Unfurnished,Chittaranjan Park Block A,1,Ready_to_move,Resale,12916,"115.00
%%"
Builder_Floor,3,3,Unfurnished,Chittaranjan Park,1,Ready_to_move,New_Property,12916,"185.00
%%"
